event_id,user_id,event_type,event_date,product_id,amount,traffic_source
5425,3385,page_view,2026-01-04 18:55:34.947819,201,,paid_ads
7829,4675,add_to_cart,2026-01-04 19:04:14.084057,102,,paid_ads
7369,4443,page_view,2026-01-04 19:06:08.704808,102,,organic
7830,4675,checkout_start,2026-01-04 19:12:14.084057,102,,paid_ads
5426,3385,add_to_cart,2026-01-04 19:12:34.947819,201,,paid_ads
8369,4960,page_view,2026-01-04 19:13:59.445570,102,,paid_ads
5427,3385,checkout_start,2026-01-04 19:14:34.947819,201,,paid_ads
1594,1334,page_view,2026-01-04 19:19:27.119565,201,,social
7831,4675,payment_info,2026-01-04 19:20:14.084057,102,,paid_ads
5428,3385,payment_info,2026-01-04 19:21:34.947819,201,,paid_ads
8067,4796,page_view,2026-01-04 19:22:02.329768,205,,organic
7370,4443,add_to_cart,2026-01-04 19:23:08.704808,102,,organic
7832,4675,purchase,2026-01-04 19:23:14.084057,102,198.53,paid_ads
5429,3385,purchase,2026-01-04 19:24:34.947819,201,66.02,paid_ads
7371,4443,checkout_start,2026-01-04 19:28:08.704808,102,,organic
2241,1687,page_view,2026-01-04 19:28:12.454855,305,,organic
7372,4443,payment_info,2026-01-04 19:34:08.704808,102,,organic
7526,4519,page_view,2026-01-04 19:35:03.576347,201,,paid_ads
7373,4443,purchase,2026-01-04 19:35:08.704808,102,169.89,organic
1483,1274,page_view,2026-01-04 19:37:22.155001,101,,organic
7527,4519,add_to_cart,2026-01-04 19:38:03.576347,201,,paid_ads
7528,4519,checkout_start,2026-01-04 19:39:03.576347,201,,paid_ads
7529,4519,payment_info,2026-01-04 19:41:03.576347,201,,paid_ads
7530,4519,purchase,2026-01-04 19:42:03.576347,201,176.38,paid_ads
2242,1687,add_to_cart,2026-01-04 19:42:12.454855,305,,organic
1484,1274,add_to_cart,2026-01-04 19:42:22.155001,101,,organic
9723,5660,page_view,2026-01-04 19:45:43.482976,201,,paid_ads
5530,3452,page_view,2026-01-04 19:47:22.383869,305,,paid_ads
2243,1687,checkout_start,2026-01-04 19:49:12.454855,305,,organic
1485,1274,checkout_start,2026-01-04 19:50:22.155001,101,,organic
2244,1687,payment_info,2026-01-04 19:55:12.454855,305,,organic
1486,1274,payment_info,2026-01-04 19:55:22.155001,101,,organic
1487,1274,purchase,2026-01-04 19:56:22.155001,101,172.08,organic
3371,2278,page_view,2026-01-04 20:10:23.632410,305,,organic
3372,2278,add_to_cart,2026-01-04 20:14:23.632410,305,,organic
1252,1147,page_view,2026-01-04 20:16:56.691418,205,,social
6313,3882,page_view,2026-01-04 20:18:20.747925,102,,social
3373,2278,checkout_start,2026-01-04 20:18:23.632410,305,,organic
5378,3365,page_view,2026-01-04 20:18:40.213858,404,,paid_ads
3374,2278,payment_info,2026-01-04 20:25:23.632410,305,,organic
5379,3365,add_to_cart,2026-01-04 20:25:40.213858,404,,paid_ads
3375,2278,purchase,2026-01-04 20:26:23.632410,305,44.63,organic
6314,3882,add_to_cart,2026-01-04 20:27:20.747925,102,,social
5380,3365,checkout_start,2026-01-04 20:27:40.213858,404,,paid_ads
5381,3365,payment_info,2026-01-04 20:35:40.213858,404,,paid_ads
5382,3365,purchase,2026-01-04 20:36:40.213858,404,192.4,paid_ads
6315,3882,checkout_start,2026-01-04 20:37:20.747925,102,,social
6316,3882,payment_info,2026-01-04 20:43:20.747925,102,,social
6317,3882,purchase,2026-01-04 20:46:20.747925,102,44.07,social
6210,3818,page_view,2026-01-04 21:01:24.197419,201,,organic
8987,5280,page_view,2026-01-04 21:40:12.094137,404,,organic
7079,4311,page_view,2026-01-04 21:46:04.491208,201,,organic
8615,5081,page_view,2026-01-04 21:53:52.202791,102,,email
8616,5081,add_to_cart,2026-01-04 21:58:52.202791,102,,email
5923,3652,page_view,2026-01-04 22:03:07.897174,101,,organic
8617,5081,checkout_start,2026-01-04 22:06:52.202791,102,,email
7792,4658,page_view,2026-01-04 22:11:09.404225,102,,social
8618,5081,payment_info,2026-01-04 22:12:52.202791,102,,email
8619,5081,purchase,2026-01-04 22:14:52.202791,102,52.61,email
3753,2489,page_view,2026-01-04 22:19:35.346409,101,,social
10289,5954,page_view,2026-01-04 22:22:04.017992,305,,paid_ads
10290,5954,add_to_cart,2026-01-04 22:36:04.017992,305,,paid_ads
10291,5954,checkout_start,2026-01-04 22:43:04.017992,305,,paid_ads
10292,5954,payment_info,2026-01-04 22:45:04.017992,305,,paid_ads
10293,5954,purchase,2026-01-04 22:47:04.017992,305,45.96,paid_ads
2637,1898,page_view,2026-01-04 23:04:34.939622,201,,social
8551,5057,page_view,2026-01-04 23:42:37.672627,102,,organic
5449,3400,page_view,2026-01-05 00:05:06.396024,305,,social
9161,5369,page_view,2026-01-05 00:28:01.578342,201,,social
3727,2467,page_view,2026-01-05 00:29:48.849180,305,,paid_ads
5752,3566,page_view,2026-01-05 00:35:31.480859,404,,email
5279,3305,page_view,2026-01-05 00:36:47.127611,205,,email
5280,3305,add_to_cart,2026-01-05 00:38:47.127611,205,,email
9162,5369,add_to_cart,2026-01-05 00:42:01.578342,201,,social
4483,2860,page_view,2026-01-05 00:43:24.562830,404,,organic
5281,3305,checkout_start,2026-01-05 00:48:47.127611,205,,email
1639,1355,page_view,2026-01-05 00:49:54.082707,201,,social
5282,3305,payment_info,2026-01-05 00:53:47.127611,205,,email
5283,3305,purchase,2026-01-05 00:57:47.127611,205,181.82,email
1262,1153,page_view,2026-01-05 01:03:23.826724,102,,social
10163,5889,page_view,2026-01-05 01:08:12.636339,101,,paid_ads
8881,5223,page_view,2026-01-05 01:25:02.087325,101,,organic
10164,5889,add_to_cart,2026-01-05 01:28:12.636339,101,,paid_ads
10165,5889,checkout_start,2026-01-05 01:31:12.636339,101,,paid_ads
10166,5889,payment_info,2026-01-05 01:33:12.636339,101,,paid_ads
3968,2600,page_view,2026-01-05 01:35:30.499496,101,,email
10167,5889,purchase,2026-01-05 01:38:12.636339,101,87.7,paid_ads
5325,3325,page_view,2026-01-05 02:05:08.790653,201,,social
9130,5353,page_view,2026-01-05 02:26:06.184783,201,,email
8311,4929,page_view,2026-01-05 02:34:09.346333,205,,organic
4456,2851,page_view,2026-01-05 02:37:56.883506,102,,organic
9131,5353,add_to_cart,2026-01-05 02:40:06.184783,201,,email
9132,5353,checkout_start,2026-01-05 02:45:06.184783,201,,email
8312,4929,add_to_cart,2026-01-05 02:50:09.346333,205,,organic
10277,5946,page_view,2026-01-05 02:58:00.511900,305,,social
3836,2533,page_view,2026-01-05 03:04:01.740381,101,,social
5817,3599,page_view,2026-01-05 03:04:45.101998,101,,organic
4211,2727,page_view,2026-01-05 03:07:48.970208,201,,paid_ads
7791,4657,page_view,2026-01-05 03:09:16.229263,101,,organic
10288,5953,page_view,2026-01-05 03:19:44.334511,201,,social
9635,5617,page_view,2026-01-05 03:19:46.504381,102,,paid_ads
4212,2727,add_to_cart,2026-01-05 03:26:48.970208,201,,paid_ads
3105,2145,page_view,2026-01-05 03:33:30.175240,404,,organic
4213,2727,checkout_start,2026-01-05 03:35:48.970208,201,,paid_ads
5033,3164,page_view,2026-01-05 03:49:37.271540,205,,organic
1677,1378,page_view,2026-01-05 03:52:46.459294,201,,paid_ads
4430,2838,page_view,2026-01-05 03:58:51.657785,305,,organic
5034,3164,add_to_cart,2026-01-05 04:01:37.271540,205,,organic
5347,3342,page_view,2026-01-05 04:07:44.965052,101,,organic
1678,1378,add_to_cart,2026-01-05 04:11:46.459294,201,,paid_ads
1679,1378,checkout_start,2026-01-05 04:14:46.459294,201,,paid_ads
1680,1378,payment_info,2026-01-05 04:22:46.459294,201,,paid_ads
1681,1378,purchase,2026-01-05 04:26:46.459294,201,56.34,paid_ads
3608,2412,page_view,2026-01-05 04:47:29.655108,201,,email
8715,5137,page_view,2026-01-05 04:52:26.931968,201,,email
8297,4919,page_view,2026-01-05 04:54:09.555995,201,,paid_ads
4976,3136,page_view,2026-01-05 04:55:52.808113,101,,organic
2498,1822,page_view,2026-01-05 05:03:49.210478,201,,paid_ads
8914,5240,page_view,2026-01-05 05:31:33.015531,205,,paid_ads
1482,1273,page_view,2026-01-05 05:39:50.994653,205,,social
8653,5106,page_view,2026-01-05 05:42:33.268941,404,,social
7307,4413,page_view,2026-01-05 05:46:38.863278,102,,paid_ads
8915,5240,add_to_cart,2026-01-05 05:50:33.015531,205,,paid_ads
8916,5240,checkout_start,2026-01-05 05:51:33.015531,205,,paid_ads
7308,4413,add_to_cart,2026-01-05 05:53:38.863278,102,,paid_ads
4155,2697,page_view,2026-01-05 05:54:36.362965,305,,email
4751,3005,page_view,2026-01-05 05:56:11.708841,404,,paid_ads
8654,5106,add_to_cart,2026-01-05 05:56:33.268941,404,,social
8917,5240,payment_info,2026-01-05 05:57:33.015531,205,,paid_ads
8655,5106,checkout_start,2026-01-05 05:59:33.268941,404,,social
4059,2648,page_view,2026-01-05 06:01:05.119649,201,,organic
7309,4413,checkout_start,2026-01-05 06:01:38.863278,102,,paid_ads
8918,5240,purchase,2026-01-05 06:02:33.015531,205,168.74,paid_ads
8656,5106,payment_info,2026-01-05 06:03:33.268941,404,,social
7310,4413,payment_info,2026-01-05 06:03:38.863278,102,,paid_ads
7311,4413,purchase,2026-01-05 06:04:38.863278,102,26.24,paid_ads
4156,2697,add_to_cart,2026-01-05 06:05:36.362965,305,,email
4157,2697,checkout_start,2026-01-05 06:14:36.362965,305,,email
4752,3005,add_to_cart,2026-01-05 06:15:11.708841,404,,paid_ads
4753,3005,checkout_start,2026-01-05 06:16:11.708841,404,,paid_ads
4158,2697,payment_info,2026-01-05 06:20:36.362965,305,,email
7617,4570,page_view,2026-01-05 06:22:45.404457,201,,organic
4159,2697,purchase,2026-01-05 06:23:36.362965,305,36.31,email
6581,4024,page_view,2026-01-05 06:28:11.703987,305,,social
5922,3651,page_view,2026-01-05 06:31:05.521599,201,,social
6582,4024,add_to_cart,2026-01-05 06:37:11.703987,305,,social
6583,4024,checkout_start,2026-01-05 06:46:11.703987,305,,social
6584,4024,payment_info,2026-01-05 06:51:11.703987,305,,social
6585,4024,purchase,2026-01-05 06:52:11.703987,305,77.71,social
8315,4932,page_view,2026-01-05 07:19:40.756583,404,,organic
8105,4819,page_view,2026-01-05 07:22:32.288654,102,,organic
6781,4137,page_view,2026-01-05 07:24:32.428496,201,,paid_ads
8106,4819,add_to_cart,2026-01-05 07:28:32.288654,102,,organic
8107,4819,checkout_start,2026-01-05 07:33:32.288654,102,,organic
5737,3560,page_view,2026-01-05 07:34:05.132251,404,,social
2079,1577,page_view,2026-01-05 07:34:41.978663,101,,social
8484,5021,page_view,2026-01-05 07:35:15.384532,205,,organic
2890,2023,page_view,2026-01-05 07:35:22.503583,404,,paid_ads
8108,4819,payment_info,2026-01-05 07:38:32.288654,102,,organic
8109,4819,purchase,2026-01-05 07:43:32.288654,102,68.53,organic
6782,4137,add_to_cart,2026-01-05 07:43:32.428496,201,,paid_ads
6519,3993,page_view,2026-01-05 07:53:13.097300,201,,organic
8468,5011,page_view,2026-01-05 07:53:51.326909,101,,organic
4838,3055,page_view,2026-01-05 07:56:09.550178,201,,organic
8469,5011,add_to_cart,2026-01-05 08:02:51.326909,101,,organic
4839,3055,add_to_cart,2026-01-05 08:03:09.550178,201,,organic
3765,2496,page_view,2026-01-05 08:14:02.954071,305,,social
8047,4788,page_view,2026-01-05 08:19:14.733903,205,,paid_ads
10119,5858,page_view,2026-01-05 08:33:30.620588,205,,organic
5622,3499,page_view,2026-01-05 08:59:02.891626,305,,email
5343,3338,page_view,2026-01-05 08:59:32.008041,102,,organic
3178,2185,page_view,2026-01-05 09:11:13.290290,305,,organic
1731,1396,page_view,2026-01-05 09:13:52.066892,404,,social
4202,2722,page_view,2026-01-05 09:16:58.462205,102,,paid_ads
3179,2185,add_to_cart,2026-01-05 09:18:13.290290,305,,organic
8483,5020,page_view,2026-01-05 09:20:49.303467,404,,organic
3180,2185,checkout_start,2026-01-05 09:24:13.290290,305,,organic
3181,2185,payment_info,2026-01-05 09:32:13.290290,305,,organic
3182,2185,purchase,2026-01-05 09:35:13.290290,305,51.93,organic
9911,5758,page_view,2026-01-05 09:44:18.859917,101,,organic
1489,1276,page_view,2026-01-05 09:59:11.021753,205,,social
7819,4671,page_view,2026-01-05 10:01:09.391807,102,,email
7427,4468,page_view,2026-01-05 10:03:54.331103,404,,organic
7820,4671,add_to_cart,2026-01-05 10:12:09.391807,102,,email
6150,3781,page_view,2026-01-05 10:29:28.867498,205,,organic
1853,1459,page_view,2026-01-05 10:45:05.664979,101,,organic
6151,3781,add_to_cart,2026-01-05 10:47:28.867498,205,,organic
7720,4620,page_view,2026-01-05 10:54:29.253477,101,,organic
8892,5228,page_view,2026-01-05 10:55:02.384572,102,,social
6152,3781,checkout_start,2026-01-05 10:57:28.867498,205,,organic
7721,4620,add_to_cart,2026-01-05 10:59:29.253477,101,,organic
1854,1459,add_to_cart,2026-01-05 11:01:05.664979,101,,organic
8893,5228,add_to_cart,2026-01-05 11:02:02.384572,102,,social
1855,1459,checkout_start,2026-01-05 11:03:05.664979,101,,organic
6153,3781,payment_info,2026-01-05 11:03:28.867498,205,,organic
7722,4620,checkout_start,2026-01-05 11:04:29.253477,101,,organic
6154,3781,purchase,2026-01-05 11:08:28.867498,205,28.37,organic
7723,4620,payment_info,2026-01-05 11:10:29.253477,101,,organic
1856,1459,payment_info,2026-01-05 11:11:05.664979,101,,organic
7724,4620,purchase,2026-01-05 11:11:29.253477,101,111.76,organic
1857,1459,purchase,2026-01-05 11:13:05.664979,101,123.58,organic
9796,5696,page_view,2026-01-05 11:26:20.146978,201,,paid_ads
9156,5368,page_view,2026-01-05 11:49:06.672775,305,,email
9157,5368,add_to_cart,2026-01-05 11:53:06.672775,305,,email
5935,3661,page_view,2026-01-05 11:57:59.881279,102,,organic
9158,5368,checkout_start,2026-01-05 12:01:06.672775,305,,email
9159,5368,payment_info,2026-01-05 12:04:06.672775,305,,email
9160,5368,purchase,2026-01-05 12:06:06.672775,305,123.23,email
2991,2083,page_view,2026-01-05 12:19:56.854067,305,,email
6188,3801,page_view,2026-01-05 12:23:13.022751,205,,organic
7948,4728,page_view,2026-01-05 12:23:45.986751,101,,organic
7949,4728,add_to_cart,2026-01-05 12:36:45.986751,101,,organic
8348,4950,page_view,2026-01-05 12:41:33.784340,101,,email
8349,4950,add_to_cart,2026-01-05 12:44:33.784340,101,,email
9394,5494,page_view,2026-01-05 12:46:14.836545,102,,paid_ads
8350,4950,checkout_start,2026-01-05 12:49:33.784340,101,,email
9395,5494,add_to_cart,2026-01-05 12:53:14.836545,102,,paid_ads
8351,4950,payment_info,2026-01-05 12:53:33.784340,101,,email
9396,5494,checkout_start,2026-01-05 12:56:14.836545,102,,paid_ads
9397,5494,payment_info,2026-01-05 13:00:14.836545,102,,paid_ads
9398,5494,purchase,2026-01-05 13:01:14.836545,102,151.85,paid_ads
8947,5254,page_view,2026-01-05 13:26:51.545610,205,,social
5362,3353,page_view,2026-01-05 13:34:43.145255,305,,organic
2058,1562,page_view,2026-01-05 13:36:01.896499,101,,paid_ads
6885,4200,page_view,2026-01-05 13:42:49.220364,404,,organic
6886,4200,add_to_cart,2026-01-05 13:44:49.220364,404,,organic
6887,4200,checkout_start,2026-01-05 13:46:49.220364,404,,organic
6322,3886,page_view,2026-01-05 13:49:22.796524,101,,social
6888,4200,payment_info,2026-01-05 13:50:49.220364,404,,organic
1410,1238,page_view,2026-01-05 13:52:29.795361,102,,social
6889,4200,purchase,2026-01-05 13:54:49.220364,404,157.39,organic
8395,4971,page_view,2026-01-05 14:12:35.535823,101,,social
9363,5482,page_view,2026-01-05 14:13:15.500553,101,,email
9364,5482,add_to_cart,2026-01-05 14:20:15.500553,101,,email
6320,3884,page_view,2026-01-05 14:36:56.364955,201,,social
3383,2284,page_view,2026-01-05 14:59:25.275758,404,,organic
3384,2284,add_to_cart,2026-01-05 15:05:25.275758,404,,organic
5621,3498,page_view,2026-01-05 15:13:30.862341,201,,email
5471,3412,page_view,2026-01-05 15:15:56.228416,305,,organic
2746,1951,page_view,2026-01-05 15:19:09.365124,205,,organic
9002,5289,page_view,2026-01-05 15:20:31.216399,201,,paid_ads
9003,5289,add_to_cart,2026-01-05 15:23:31.216399,201,,paid_ads
9004,5289,checkout_start,2026-01-05 15:25:31.216399,201,,paid_ads
9005,5289,payment_info,2026-01-05 15:33:31.216399,201,,paid_ads
3402,2300,page_view,2026-01-05 15:36:55.472399,101,,paid_ads
9006,5289,purchase,2026-01-05 15:37:31.216399,201,166.3,paid_ads
9075,5323,page_view,2026-01-05 15:46:12.609071,205,,social
2109,1598,page_view,2026-01-05 15:57:57.646876,201,,email
3858,2541,page_view,2026-01-05 15:58:56.760087,102,,organic
7980,4745,page_view,2026-01-05 15:59:09.520080,101,,organic
2110,1598,add_to_cart,2026-01-05 16:12:57.646876,201,,email
2111,1598,checkout_start,2026-01-05 16:17:57.646876,201,,email
8253,4893,page_view,2026-01-05 16:18:44.706796,201,,email
2099,1589,page_view,2026-01-05 16:34:09.845787,404,,paid_ads
4773,3015,page_view,2026-01-05 16:38:04.863160,305,,paid_ads
4227,2736,page_view,2026-01-05 16:47:26.860402,102,,organic
2972,2073,page_view,2026-01-05 16:47:32.590037,201,,organic
5373,3360,page_view,2026-01-05 16:49:53.105101,205,,organic
2973,2073,add_to_cart,2026-01-05 16:55:32.590037,201,,organic
4228,2736,add_to_cart,2026-01-05 16:57:26.860402,102,,organic
2974,2073,checkout_start,2026-01-05 16:59:32.590037,201,,organic
1217,1126,page_view,2026-01-05 17:24:38.689100,102,,paid_ads
2066,1568,page_view,2026-01-05 17:24:56.309805,201,,organic
2741,1950,page_view,2026-01-05 17:31:02.716144,101,,social
2742,1950,add_to_cart,2026-01-05 17:44:02.716144,101,,social
8700,5126,page_view,2026-01-05 17:50:45.333542,205,,organic
2743,1950,checkout_start,2026-01-05 17:51:02.716144,101,,social
6216,3824,page_view,2026-01-05 17:51:39.338578,205,,social
2744,1950,payment_info,2026-01-05 17:55:02.716144,101,,social
2745,1950,purchase,2026-01-05 17:58:02.716144,101,68.66,social
4443,2847,page_view,2026-01-05 18:32:55.415182,102,,paid_ads
4444,2847,add_to_cart,2026-01-05 18:52:55.415182,102,,paid_ads
4445,2847,checkout_start,2026-01-05 18:54:55.415182,102,,paid_ads
9900,5755,page_view,2026-01-05 18:57:23.533018,101,,email
7064,4301,page_view,2026-01-05 18:58:28.114523,201,,social
4446,2847,payment_info,2026-01-05 19:00:55.415182,102,,paid_ads
9901,5755,add_to_cart,2026-01-05 19:02:23.533018,101,,email
9902,5755,checkout_start,2026-01-05 19:03:23.533018,101,,email
4447,2847,purchase,2026-01-05 19:03:55.415182,102,60.12,paid_ads
9453,5527,page_view,2026-01-05 19:05:01.226002,305,,paid_ads
9454,5527,add_to_cart,2026-01-05 19:07:01.226002,305,,paid_ads
9903,5755,payment_info,2026-01-05 19:09:23.533018,101,,email
9455,5527,checkout_start,2026-01-05 19:10:01.226002,305,,paid_ads
9904,5755,purchase,2026-01-05 19:10:23.533018,101,20.44,email
9456,5527,payment_info,2026-01-05 19:16:01.226002,305,,paid_ads
9457,5527,purchase,2026-01-05 19:19:01.226002,305,92.14,paid_ads
10359,5990,page_view,2026-01-05 19:39:20.517369,205,,social
7569,4540,page_view,2026-01-05 19:40:31.606562,102,,organic
4777,3019,page_view,2026-01-05 19:45:17.800094,205,,email
5784,3585,page_view,2026-01-05 19:49:44.740909,305,,email
1278,1166,page_view,2026-01-05 19:51:52.038670,205,,email
4778,3019,add_to_cart,2026-01-05 19:58:17.800094,205,,email
4779,3019,checkout_start,2026-01-05 19:59:17.800094,205,,email
1279,1166,add_to_cart,2026-01-05 20:00:52.038670,205,,email
4780,3019,payment_info,2026-01-05 20:02:17.800094,205,,email
5785,3585,add_to_cart,2026-01-05 20:03:44.740909,305,,email
4781,3019,purchase,2026-01-05 20:05:17.800094,205,55.61,email
5786,3585,checkout_start,2026-01-05 20:05:44.740909,305,,email
5787,3585,payment_info,2026-01-05 20:09:44.740909,305,,email
5788,3585,purchase,2026-01-05 20:13:44.740909,305,156.34,email
2307,1716,page_view,2026-01-05 20:22:23.984348,404,,organic
9458,5528,page_view,2026-01-05 20:42:18.466672,102,,organic
5669,3522,page_view,2026-01-05 20:42:26.674098,205,,social
9459,5528,add_to_cart,2026-01-05 21:01:18.466672,102,,organic
1520,1289,page_view,2026-01-05 21:02:54.550861,205,,paid_ads
9460,5528,checkout_start,2026-01-05 21:03:18.466672,102,,organic
9461,5528,payment_info,2026-01-05 21:09:18.466672,102,,organic
9569,5581,page_view,2026-01-05 21:10:20.357217,404,,email
9462,5528,purchase,2026-01-05 21:14:18.466672,102,190.1,organic
6704,4095,page_view,2026-01-05 21:15:39.337275,102,,organic
7440,4477,page_view,2026-01-05 21:28:20.192092,102,,email
6705,4095,add_to_cart,2026-01-05 21:31:39.337275,102,,organic
8144,4840,page_view,2026-01-05 21:32:24.198398,201,,social
6706,4095,checkout_start,2026-01-05 21:35:39.337275,102,,organic
1472,1266,page_view,2026-01-05 21:42:30.225043,101,,paid_ads
6707,4095,payment_info,2026-01-05 21:42:39.337275,102,,organic
6708,4095,purchase,2026-01-05 21:43:39.337275,102,114.39,organic
4188,2716,page_view,2026-01-05 21:45:46.166562,205,,organic
2108,1597,page_view,2026-01-05 21:53:53.746033,305,,organic
4189,2716,add_to_cart,2026-01-05 22:05:46.166562,205,,organic
4190,2716,checkout_start,2026-01-05 22:06:46.166562,205,,organic
4191,2716,payment_info,2026-01-05 22:08:46.166562,205,,organic
4192,2716,purchase,2026-01-05 22:12:46.166562,205,80.6,organic
2331,1733,page_view,2026-01-05 22:34:14.639964,102,,social
5949,3670,page_view,2026-01-05 22:38:30.966914,102,,organic
4897,3091,page_view,2026-01-05 22:40:41.108225,101,,organic
8883,5225,page_view,2026-01-05 22:41:34.169649,101,,social
10135,5867,page_view,2026-01-05 22:43:15.896864,404,,social
4270,2756,page_view,2026-01-05 22:43:49.436562,101,,email
1111,1062,page_view,2026-01-05 22:45:20.771731,205,,organic
4271,2756,add_to_cart,2026-01-05 22:50:49.436562,101,,email
2953,2060,page_view,2026-01-05 22:54:07.961712,305,,social
5950,3670,add_to_cart,2026-01-05 22:56:30.966914,102,,organic
8081,4806,page_view,2026-01-05 22:56:45.289442,404,,organic
4272,2756,checkout_start,2026-01-05 23:00:49.436562,101,,email
3152,2171,page_view,2026-01-05 23:01:02.672649,404,,email
4273,2756,payment_info,2026-01-05 23:02:49.436562,101,,email
9725,5662,page_view,2026-01-05 23:03:08.798146,404,,email
1073,1041,page_view,2026-01-05 23:04:13.932226,101,,organic
3153,2171,add_to_cart,2026-01-05 23:05:02.672649,404,,email
4274,2756,purchase,2026-01-05 23:06:49.436562,101,97.33,email
3154,2171,checkout_start,2026-01-05 23:15:02.672649,404,,email
9726,5662,add_to_cart,2026-01-05 23:16:08.798146,404,,email
2358,1745,page_view,2026-01-05 23:21:40.282534,205,,social
9896,5751,page_view,2026-01-05 23:23:32.366958,101,,social
1074,1041,add_to_cart,2026-01-05 23:24:13.932226,101,,organic
2475,1815,page_view,2026-01-05 23:25:27.305349,404,,email
8455,5003,page_view,2026-01-05 23:26:29.645768,205,,social
5569,3475,page_view,2026-01-05 23:31:11.110361,102,,organic
1075,1041,checkout_start,2026-01-05 23:33:13.932226,101,,organic
9637,5619,page_view,2026-01-05 23:37:39.970004,404,,email
1076,1041,payment_info,2026-01-05 23:40:13.932226,101,,organic
5570,3475,add_to_cart,2026-01-05 23:42:11.110361,102,,organic
1077,1041,purchase,2026-01-05 23:42:13.932226,101,136.32,organic
2476,1815,add_to_cart,2026-01-05 23:42:27.305349,404,,email
2477,1815,checkout_start,2026-01-05 23:48:27.305349,404,,email
9638,5619,add_to_cart,2026-01-05 23:48:39.970004,404,,email
5571,3475,checkout_start,2026-01-05 23:49:11.110361,102,,organic
6486,3981,page_view,2026-01-05 23:50:04.375683,205,,paid_ads
9639,5619,checkout_start,2026-01-05 23:50:39.970004,404,,email
5572,3475,payment_info,2026-01-05 23:55:11.110361,102,,organic
2478,1815,payment_info,2026-01-05 23:56:27.305349,404,,email
2479,1815,purchase,2026-01-05 23:58:27.305349,404,28.32,email
9640,5619,payment_info,2026-01-05 23:58:39.970004,404,,email
5573,3475,purchase,2026-01-05 23:59:11.110361,102,95.52,organic
5377,3364,page_view,2026-01-06 00:19:07.482119,101,,social
10199,5906,page_view,2026-01-06 00:22:37.214718,101,,organic
1956,1512,page_view,2026-01-06 00:35:54.619429,205,,organic
9298,5452,page_view,2026-01-06 00:42:37.202698,404,,organic
2931,2048,page_view,2026-01-06 00:46:13.695896,404,,social
9299,5452,add_to_cart,2026-01-06 00:49:37.202698,404,,organic
2932,2048,add_to_cart,2026-01-06 00:51:13.695896,404,,social
9300,5452,checkout_start,2026-01-06 00:51:37.202698,404,,organic
3314,2256,page_view,2026-01-06 00:54:31.355373,305,,paid_ads
2544,1848,page_view,2026-01-06 00:55:50.703658,102,,organic
9301,5452,payment_info,2026-01-06 00:56:37.202698,404,,organic
2933,2048,checkout_start,2026-01-06 00:57:13.695896,404,,social
9302,5452,purchase,2026-01-06 00:58:37.202698,404,178.63,organic
2934,2048,payment_info,2026-01-06 01:04:13.695896,404,,social
4938,3112,page_view,2026-01-06 01:05:19.740058,205,,organic
2935,2048,purchase,2026-01-06 01:06:13.695896,404,165.11,social
8780,5172,page_view,2026-01-06 01:07:50.292721,404,,organic
8470,5012,page_view,2026-01-06 01:14:59.317908,102,,organic
7519,4513,page_view,2026-01-06 01:30:27.126193,101,,social
9613,5604,page_view,2026-01-06 01:37:29.951160,102,,social
4182,2712,page_view,2026-01-06 01:44:53.648666,205,,social
8789,5177,page_view,2026-01-06 02:05:30.173213,205,,paid_ads
1166,1095,page_view,2026-01-06 02:11:43.131120,305,,email
5902,3638,page_view,2026-01-06 02:19:35.733491,305,,social
5903,3638,add_to_cart,2026-01-06 02:21:35.733491,305,,social
3910,2563,page_view,2026-01-06 02:21:47.637499,201,,social
2772,1961,page_view,2026-01-06 02:27:35.229624,404,,paid_ads
7382,4448,page_view,2026-01-06 02:31:23.987173,102,,organic
5904,3638,checkout_start,2026-01-06 02:31:35.733491,305,,social
5905,3638,payment_info,2026-01-06 02:38:35.733491,305,,social
2773,1961,add_to_cart,2026-01-06 02:39:35.229624,404,,paid_ads
7383,4448,add_to_cart,2026-01-06 02:40:23.987173,102,,organic
5906,3638,purchase,2026-01-06 02:40:35.733491,305,111.5,social
7504,4507,page_view,2026-01-06 02:45:06.342388,205,,social
5761,3569,page_view,2026-01-06 03:02:10.860100,205,,organic
9973,5785,page_view,2026-01-06 03:08:55.669612,101,,paid_ads
1477,1271,page_view,2026-01-06 03:19:33.052971,205,,organic
9439,5517,page_view,2026-01-06 03:19:59.905071,305,,organic
1478,1271,add_to_cart,2026-01-06 03:21:33.052971,205,,organic
1479,1271,checkout_start,2026-01-06 03:22:33.052971,205,,organic
1480,1271,payment_info,2026-01-06 03:29:33.052971,205,,organic
4889,3088,page_view,2026-01-06 03:47:09.846964,205,,organic
4890,3088,add_to_cart,2026-01-06 03:58:09.846964,205,,organic
7417,4462,page_view,2026-01-06 04:07:40.628122,101,,social
8746,5154,page_view,2026-01-06 04:22:03.116007,101,,organic
8747,5154,add_to_cart,2026-01-06 04:24:03.116007,101,,organic
8096,4815,page_view,2026-01-06 04:24:12.397776,205,,organic
3953,2589,page_view,2026-01-06 04:24:26.648932,404,,social
7624,4573,page_view,2026-01-06 04:24:51.090388,205,,paid_ads
8748,5154,checkout_start,2026-01-06 04:28:03.116007,101,,organic
8749,5154,payment_info,2026-01-06 04:31:03.116007,101,,organic
